household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural,risk_score,risk_tier,top_drivers,intervention
HH00001,-1.955656,30.047895,Nyarugenge,Gitega,2,5.0,piped,open_defecation,low,urban,0.7201410219016756,high,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02215,-1.584504,29.516097,Musanze,Muhoza,2,1.0,river_lake,limited,low,rural,0.9961854593326057,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02216,-1.574945,29.611759,Musanze,Muhoza,4,1.0,unprotected_well,open_defecation,low,rural,0.9976939658125795,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02217,-1.535359,29.592634,Musanze,Muhoza,4,3.0,piped,limited,low,rural,0.7856675581265492,critical,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02218,-1.615237,29.634814,Musanze,Kinigi,2,5.0,piped,improved,high,urban,0.006038770188759411,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
HH02219,-1.520957,29.530613,Musanze,Muhoza,1,2.0,unprotected_well,limited,low,rural,0.970052689731396,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02220,-1.541093,29.675852,Musanze,Kinigi,5,3.0,river_lake,basic,very_low,rural,0.9956219322935252,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02221,-1.400389,29.630783,Musanze,Shingiro,3,1.0,piped,open_defecation,low,rural,0.9576710128879643,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02222,-1.565567,29.523509,Musanze,Muhoza,4,1.0,river_lake,basic,low,rural,0.9927885456540043,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02223,-1.540205,29.57225,Musanze,Muhoza,4,1.0,unprotected_well,open_defecation,very_low,rural,0.9992726736699445,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02224,-1.555987,29.623397,Musanze,Muhoza,2,3.0,river_lake,limited,very_low,rural,0.9968755922599248,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02225,-1.575292,29.587689,Musanze,Muhoza,0,1.0,unprotected_well,open_defecation,very_low,rural,0.997561802684162,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02226,-1.531068,29.532022,Musanze,Muhoza,5,3.0,river_lake,limited,medium,rural,0.9870242822587437,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02227,-1.474552,29.701522,Musanze,Shingiro,3,3.0,unprotected_well,improved,high,urban,0.24826450104200054,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02228,-1.57351,29.564136,Musanze,Muhoza,3,2.0,protected_well,limited,low,rural,0.93969993871688,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02229,-1.562726,29.698488,Musanze,Kinigi,5,1.0,protected_well,basic,low,rural,0.9300060792424389,critical,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02230,-1.57327,29.539488,Musanze,Muhoza,4,3.0,unprotected_well,limited,medium,rural,0.9387376252200559,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02231,-1.594792,29.738162,Musanze,Kinigi,1,2.0,river_lake,basic,low,rural,0.9717566412248934,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02232,-1.571168,29.746261,Musanze,Kinigi,4,3.0,river_lake,open_defecation,very_low,rural,0.9994896433267304,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02233,-1.391577,29.660218,Musanze,Shingiro,1,3.0,piped,limited,medium,rural,0.32271242980520415,low,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02234,-1.431322,29.560477,Musanze,Shingiro,3,2.0,unprotected_well,basic,low,rural,0.9450499660445489,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02235,-1.554911,29.568404,Musanze,Muhoza,0,3.0,unprotected_well,limited,low,urban,0.9368614056906669,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02236,-1.50696,29.632041,Musanze,Muhoza,0,4.0,piped,basic,medium,urban,0.05697682281630956,low,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02237,-1.380087,29.547535,Musanze,Shingiro,5,3.0,unprotected_well,open_defecation,low,rural,0.9955958848399264,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02238,-1.613368,29.706382,Musanze,Kinigi,3,2.0,river_lake,improved,medium,rural,0.8537760233800368,critical,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH02239,-1.614648,29.722232,Musanze,Kinigi,0,2.0,protected_well,limited,low,rural,0.8630980866265127,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02240,-1.534595,29.701669,Musanze,Kinigi,2,1.0,unprotected_well,limited,low,rural,0.9860492691637294,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02241,-1.472756,29.686961,Musanze,Shingiro,3,2.0,protected_well,open_defecation,low,rural,0.9810242882563764,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02242,-1.574618,29.624572,Musanze,Muhoza,5,2.0,river_lake,open_defecation,low,rural,0.9992563321595254,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02243,-1.478794,29.730003,Musanze,Shingiro,5,2.0,unprotected_well,basic,very_low,rural,0.9900279697969395,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02244,-1.49733,29.645561,Musanze,Shingiro,3,3.0,river_lake,improved,very_low,rural,0.9735793964585848,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02245,-1.602292,29.731884,Musanze,Kinigi,0,1.0,river_lake,limited,low,rural,0.9930172212558943,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02246,-1.513252,29.669585,Musanze,Kinigi,4,3.0,unprotected_well,basic,low,rural,0.9354313426500733,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02247,-1.605507,29.532222,Musanze,Muhoza,0,2.0,piped,basic,medium,urban,0.13851116282907278,low,Meal frequency (low) | Income level | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH02248,-1.522563,29.560216,Musanze,Muhoza,4,3.0,protected_well,open_defecation,high,rural,0.8114759126196448,critical,Sanitation access | Water source quality | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02249,-1.607262,29.525931,Musanze,Muhoza,1,3.0,river_lake,limited,low,rural,0.9866804934439642,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02250,-1.540754,29.74641,Musanze,Kinigi,2,3.0,protected_well,improved,very_low,urban,0.6668880518527213,high,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02251,-1.610836,29.669868,Musanze,Kinigi,4,1.0,unprotected_well,basic,high,rural,0.7881439694469132,critical,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02252,-1.554044,29.664337,Musanze,Kinigi,4,1.0,unprotected_well,open_defecation,medium,rural,0.9924495806072663,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02253,-1.455116,29.562514,Musanze,Shingiro,4,1.0,piped,open_defecation,very_low,rural,0.9897793828010204,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02254,-1.445843,29.545013,Musanze,Shingiro,1,3.0,piped,limited,very_low,rural,0.8213397471232359,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02255,-1.510776,29.567201,Musanze,Muhoza,2,1.0,river_lake,limited,low,rural,0.9961854593326057,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02256,-1.527471,29.684811,Musanze,Kinigi,0,1.0,protected_well,basic,high,rural,0.2332421504963492,low,Meal frequency (low) | Water source quality | Sanitation access,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH02257,-1.51985,29.601433,Musanze,Muhoza,4,1.0,river_lake,open_defecation,very_low,rural,0.999802816353146,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02258,-1.599604,29.620473,Musanze,Muhoza,2,2.0,piped,improved,medium,urban,0.0798180534934231,low,Meal frequency (low) | Income level | Number of children under 5,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH02259,-1.549397,29.735126,Musanze,Kinigi,3,2.0,piped,open_defecation,low,rural,0.9338381356931519,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02260,-1.505232,29.614487,Musanze,Muhoza,1,1.0,river_lake,limited,medium,rural,0.9832131139825411,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02261,-1.500287,29.61479,Musanze,Muhoza,4,3.0,unprotected_well,basic,medium,rural,0.81849583387751,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02262,-1.597207,29.742862,Musanze,Kinigi,3,3.0,unprotected_well,basic,very_low,rural,0.9711449813971083,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02263,-1.570774,29.514514,Musanze,Muhoza,1,3.0,unprotected_well,open_defecation,very_low,rural,0.9953300920918577,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02264,-1.380338,29.548875,Musanze,Shingiro,3,4.0,piped,basic,very_low,urban,0.609181929659226,high,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02265,-1.47952,29.527152,Musanze,Shingiro,3,5.0,protected_well,improved,high,urban,0.030760089801316774,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02266,-1.531245,29.682704,Musanze,Kinigi,1,3.0,protected_well,limited,low,rural,0.8419291826697005,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02267,-1.407366,29.561265,Musanze,Shingiro,1,1.0,unprotected_well,limited,medium,rural,0.9409502476741636,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02268,-1.557039,29.535973,Musanze,Muhoza,1,2.0,river_lake,limited,low,rural,0.9917038923885299,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02269,-1.501236,29.587831,Musanze,Muhoza,3,2.0,unprotected_well,improved,low,urban,0.8387356149655002,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02270,-1.575015,29.707504,Musanze,Kinigi,0,3.0,piped,improved,very_low,rural,0.23039868384054998,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02271,-1.466136,29.652772,Musanze,Shingiro,5,1.0,river_lake,open_defecation,high,rural,0.995184991535465,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02272,-1.57599,29.723428,Musanze,Kinigi,4,3.0,river_lake,basic,medium,rural,0.9421028685428825,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02273,-1.601071,29.637783,Musanze,Kinigi,5,2.0,unprotected_well,open_defecation,medium,rural,0.9910412135883881,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02274,-1.495985,29.635405,Musanze,Shingiro,2,2.0,protected_well,limited,low,rural,0.9201656419127229,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02275,-1.506948,29.5614,Musanze,Muhoza,0,1.0,unprotected_well,open_defecation,medium,rural,0.9749944411080605,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02276,-1.392312,29.583183,Musanze,Shingiro,1,2.0,protected_well,basic,high,rural,0.204226014463968,low,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02277,-1.61561,29.666425,Musanze,Kinigi,3,5.0,piped,improved,high,urban,0.008285302152860033,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
HH02278,-1.472421,29.70462,Musanze,Shingiro,5,1.0,unprotected_well,limited,very_low,rural,0.9982038164903878,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02279,-1.583617,29.694852,Musanze,Kinigi,0,2.0,unprotected_well,improved,very_low,rural,0.8674272515822287,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02280,-1.393721,29.691484,Musanze,Shingiro,3,4.0,piped,improved,low,urban,0.12922241768300277,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02281,-1.51477,29.63158,Musanze,Muhoza,3,1.0,piped,limited,very_low,rural,0.9555822926094366,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02282,-1.547896,29.576179,Musanze,Muhoza,1,3.0,river_lake,improved,very_low,rural,0.9525668737451405,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02283,-1.61285,29.74867,Musanze,Kinigi,1,3.0,river_lake,basic,low,rural,0.9552574889973375,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02284,-1.58318,29.746793,Musanze,Kinigi,0,2.0,protected_well,open_defecation,low,rural,0.9540765001147268,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02285,-1.504637,29.525397,Musanze,Muhoza,0,5.0,piped,limited,low,urban,0.30350937137372835,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02286,-1.596353,29.617933,Musanze,Muhoza,4,3.0,piped,limited,medium,rural,0.5393489289423478,moderate,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02287,-1.453393,29.569857,Musanze,Shingiro,3,3.0,protected_well,open_defecation,medium,rural,0.9079930422242815,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02288,-1.498507,29.694059,Musanze,Kinigi,3,1.0,unprotected_well,open_defecation,very_low,rural,0.9990165359590844,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02289,-1.446712,29.526756,Musanze,Shingiro,4,3.0,river_lake,open_defecation,medium,rural,0.9946910631159511,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02290,-1.600035,29.595912,Musanze,Muhoza,2,3.0,river_lake,limited,low,rural,0.9901446478746369,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02291,-1.408738,29.719821,Musanze,Shingiro,0,2.0,piped,open_defecation,low,rural,0.8511437510707719,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02292,-1.431859,29.644682,Musanze,Shingiro,0,3.0,piped,open_defecation,high,urban,0.27622668094720243,low,Sanitation access | Meal frequency (low) | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02293,-1.586264,29.669513,Musanze,Kinigi,3,2.0,protected_well,open_defecation,low,rural,0.9810242882563764,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02294,-1.509198,29.619421,Musanze,Muhoza,1,1.0,piped,limited,medium,rural,0.5465540825606954,moderate,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02295,-1.608077,29.737871,Musanze,Kinigi,3,3.0,river_lake,open_defecation,very_low,rural,0.9993094427334761,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02296,-1.593957,29.693596,Musanze,Kinigi,2,1.0,protected_well,open_defecation,medium,rural,0.9493400727722194,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02297,-1.469143,29.576012,Musanze,Shingiro,0,3.0,river_lake,basic,low,rural,0.9402945891083009,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02298,-1.522678,29.655234,Musanze,Kinigi,3,3.0,river_lake,open_defecation,very_low,rural,0.9993094427334761,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02299,-1.555799,29.670173,Musanze,Kinigi,2,1.0,piped,basic,low,rural,0.6043091890818537,high,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02300,-1.519639,29.551181,Musanze,Muhoza,4,1.0,piped,basic,low,rural,0.7343396846987686,high,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02301,-1.378669,29.561616,Musanze,Shingiro,2,2.0,unprotected_well,limited,low,rural,0.9777257762340575,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02302,-1.536846,29.587496,Musanze,Muhoza,4,2.0,protected_well,basic,low,rural,0.8605412889202928,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02303,-1.464122,29.699859,Musanze,Shingiro,1,4.0,protected_well,improved,medium,urban,0.08146707567041324,low,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02304,-1.603002,29.70757,Musanze,Kinigi,0,2.0,river_lake,limited,low,rural,0.9887809242701323,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02305,-1.50094,29.513677,Musanze,Muhoza,3,1.0,river_lake,basic,low,rural,0.9902643490620567,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02306,-1.434521,29.66361,Musanze,Shingiro,0,3.0,protected_well,open_defecation,medium,rural,0.8000656417543837,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02307,-1.570166,29.546081,Musanze,Muhoza,0,3.0,piped,basic,low,rural,0.24443092690260335,low,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02308,-1.512516,29.74236,Musanze,Kinigi,5,2.0,protected_well,open_defecation,very_low,rural,0.9966851144331009,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02309,-1.594573,29.622038,Musanze,Muhoza,0,4.0,piped,limited,low,urban,0.41084807137351503,moderate,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02310,-1.501861,29.51535,Musanze,Muhoza,1,3.0,river_lake,open_defecation,medium,rural,0.9868645183317518,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02311,-1.437219,29.527303,Musanze,Shingiro,3,2.0,protected_well,limited,low,rural,0.93969993871688,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02312,-1.614774,29.612521,Musanze,Muhoza,0,3.0,river_lake,limited,low,rural,0.9820107067760031,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02313,-1.590514,29.703,Musanze,Kinigi,2,2.0,piped,basic,low,rural,0.48962169335182865,moderate,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02314,-1.617842,29.665453,Musanze,Kinigi,2,5.0,piped,improved,high,urban,0.006038770188759411,low,Number of children under 5 | Meal frequency (low) | Income level,Referral — CHW multi-child nutrition screening
HH02315,-1.554683,29.707716,Musanze,Kinigi,2,3.0,river_lake,open_defecation,high,rural,0.9697661818290412,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02316,-1.525318,29.518468,Musanze,Muhoza,1,4.0,unprotected_well,improved,low,urban,0.527261958984549,moderate,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02317,-1.528133,29.572597,Musanze,Muhoza,0,2.0,unprotected_well,open_defecation,very_low,rural,0.9960727457417526,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02318,-1.439473,29.729052,Musanze,Shingiro,0,3.0,unprotected_well,open_defecation,very_low,rural,0.9936745330308703,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02319,-1.535699,29.585251,Musanze,Muhoza,3,1.0,river_lake,limited,low,rural,0.9971798703752659,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02320,-1.548488,29.741292,Musanze,Kinigi,0,3.0,piped,limited,low,urban,0.5265057706807812,moderate,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02321,-1.559074,29.542426,Musanze,Muhoza,3,3.0,protected_well,limited,medium,rural,0.7527573705412693,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02322,-1.530481,29.601329,Musanze,Muhoza,3,2.0,river_lake,improved,medium,rural,0.8537760233800368,critical,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH02323,-1.524252,29.518649,Musanze,Muhoza,3,3.0,piped,basic,low,urban,0.44833843905861503,moderate,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02324,-1.511322,29.624505,Musanze,Muhoza,1,4.0,piped,improved,medium,urban,0.022888002919258677,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02325,-1.596489,29.672701,Musanze,Kinigi,1,2.0,piped,limited,medium,urban,0.43164889936320705,moderate,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02326,-1.512893,29.639579,Musanze,Kinigi,3,5.0,piped,basic,low,urban,0.23907477227454627,low,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02327,-1.583374,29.701171,Musanze,Kinigi,4,2.0,protected_well,basic,high,rural,0.39150938943005664,moderate,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02328,-1.465495,29.734141,Musanze,Shingiro,0,4.0,protected_well,basic,low,urban,0.4214954000205594,moderate,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02329,-1.383254,29.56853,Musanze,Shingiro,2,5.0,protected_well,improved,high,urban,0.022553179756794047,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02330,-1.592489,29.748543,Musanze,Kinigi,2,3.0,protected_well,limited,low,rural,0.8780005418955316,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02331,-1.42372,29.647399,Musanze,Shingiro,4,2.0,unprotected_well,limited,medium,rural,0.9609224106442678,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02332,-1.506739,29.516089,Musanze,Muhoza,4,3.0,unprotected_well,basic,low,rural,0.9354313426500733,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02333,-1.524529,29.641713,Musanze,Kinigi,1,3.0,unprotected_well,basic,very_low,rural,0.9483116359186774,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02334,-1.46881,29.622253,Musanze,Shingiro,1,4.0,river_lake,improved,medium,urban,0.5557864952124083,high,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02335,-1.469129,29.701594,Musanze,Shingiro,2,2.0,piped,open_defecation,medium,rural,0.7655889063144677,critical,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02336,-1.544826,29.66509,Musanze,Kinigi,4,3.0,unprotected_well,improved,low,rural,0.8145979421367187,critical,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02337,-1.423411,29.61721,Musanze,Shingiro,4,2.0,river_lake,limited,very_low,rural,0.9989404828541797,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02338,-1.454104,29.675391,Musanze,Shingiro,0,3.0,river_lake,basic,medium,rural,0.8293383788420107,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02339,-1.595314,29.577425,Musanze,Muhoza,4,3.0,river_lake,open_defecation,medium,rural,0.9946910631159511,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02340,-1.543003,29.52937,Musanze,Muhoza,0,1.0,protected_well,open_defecation,low,rural,0.970965793692071,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02341,-1.574477,29.681024,Musanze,Kinigi,1,3.0,piped,improved,low,urban,0.11378857423480852,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02342,-1.421056,29.535483,Musanze,Shingiro,2,2.0,unprotected_well,limited,low,urban,0.9777257762340575,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02343,-1.558088,29.649046,Musanze,Kinigi,2,3.0,protected_well,improved,high,urban,0.0583660308629987,low,Water source quality | Meal frequency (low) | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02344,-1.547344,29.696559,Musanze,Kinigi,2,1.0,river_lake,improved,low,rural,0.9572771190166623,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02345,-1.569542,29.553232,Musanze,Muhoza,4,1.0,protected_well,open_defecation,very_low,rural,0.9972108841437718,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02346,-1.600312,29.598894,Musanze,Muhoza,5,3.0,unprotected_well,basic,low,rural,0.9514158734599555,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02347,-1.504575,29.530016,Musanze,Muhoza,1,3.0,piped,improved,medium,urban,0.03698996102412804,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02348,-1.609605,29.573975,Musanze,Muhoza,1,4.0,unprotected_well,improved,low,urban,0.527261958984549,moderate,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02349,-1.587759,29.70563,Musanze,Kinigi,3,1.0,protected_well,limited,very_low,rural,0.9875086490020737,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02350,-1.593483,29.521483,Musanze,Muhoza,5,1.0,protected_well,open_defecation,low,rural,0.9934783088778545,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02351,-1.510908,29.627975,Musanze,Muhoza,3,3.0,river_lake,limited,very_low,rural,0.9976918819545617,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02352,-1.498053,29.592817,Musanze,Muhoza,5,1.0,protected_well,basic,very_low,rural,0.9765805487586021,critical,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
