household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural
HH01933,-2.228285,29.857781,Nyanza,Kibilizi,1,3.0,protected_well,limited,very_low,rural
HH01934,-2.364577,29.622431,Nyanza,Busasamana,3,1.0,river_lake,limited,very_low,rural
HH01935,-2.342601,29.783775,Nyanza,Kibilizi,0,3.0,river_lake,open_defecation,very_low,rural
HH01936,-2.414655,29.833057,Nyanza,Cyabakamyi,3,1.0,unprotected_well,improved,medium,rural
HH01937,-2.324918,29.8323,Nyanza,Kibilizi,3,1.0,river_lake,limited,very_low,rural
HH01938,-2.330506,29.667244,Nyanza,Kibilizi,5,3.0,piped,limited,low,rural
HH01939,-2.35415,29.741447,Nyanza,Busasamana,5,2.0,river_lake,open_defecation,very_low,rural
HH01940,-2.482924,29.825569,Nyanza,Cyabakamyi,0,2.0,unprotected_well,improved,medium,rural
HH01941,-2.292758,29.835569,Nyanza,Kibilizi,1,3.0,protected_well,basic,high,urban
HH01942,-2.309629,29.752702,Nyanza,Kibilizi,2,3.0,unprotected_well,open_defecation,low,urban
HH01943,-2.471781,29.645687,Nyanza,Busasamana,5,2.0,river_lake,open_defecation,low,rural
HH01944,-2.424119,29.639327,Nyanza,Busasamana,1,3.0,unprotected_well,improved,medium,rural
HH01945,-2.286086,29.791854,Nyanza,Kibilizi,0,3.0,river_lake,basic,very_low,rural
HH01946,-2.428877,29.737728,Nyanza,Busasamana,0,1.0,river_lake,open_defecation,very_low,rural
HH01947,-2.453224,29.681195,Nyanza,Busasamana,2,2.0,river_lake,open_defecation,very_low,rural
HH01948,-2.367696,29.866868,Nyanza,Cyabakamyi,5,3.0,protected_well,limited,very_low,rural
HH01949,-2.304071,29.68879,Nyanza,Kibilizi,3,1.0,river_lake,improved,low,rural
HH01950,-2.331831,29.779039,Nyanza,Kibilizi,5,3.0,unprotected_well,open_defecation,very_low,rural
HH01951,-2.414771,29.707751,Nyanza,Busasamana,5,1.0,unprotected_well,basic,high,rural
HH01952,-2.329244,29.788651,Nyanza,Kibilizi,5,2.0,river_lake,limited,low,rural
HH01953,-2.260704,29.809961,Nyanza,Kibilizi,2,2.0,protected_well,open_defecation,low,rural
HH01954,-2.260829,29.775524,Nyanza,Kibilizi,0,3.0,protected_well,limited,low,rural
HH01955,-2.445487,29.656963,Nyanza,Busasamana,3,1.0,protected_well,limited,low,rural
HH01956,-2.349842,29.743152,Nyanza,Kibilizi,1,1.0,piped,open_defecation,medium,rural
HH01957,-2.416509,29.672498,Nyanza,Busasamana,2,2.0,river_lake,improved,low,rural
HH01958,-2.262895,29.849987,Nyanza,Kibilizi,1,3.0,protected_well,limited,low,urban
HH01959,-2.410282,29.855192,Nyanza,Cyabakamyi,4,3.0,river_lake,open_defecation,medium,rural
HH01960,-2.242923,29.804193,Nyanza,Kibilizi,3,1.0,protected_well,open_defecation,low,rural
HH01961,-2.269601,29.612694,Nyanza,Kibilizi,2,3.0,protected_well,improved,low,rural
HH01962,-2.395432,29.773108,Nyanza,Cyabakamyi,3,1.0,unprotected_well,open_defecation,medium,rural
HH01963,-2.248185,29.617532,Nyanza,Kibilizi,1,1.0,protected_well,open_defecation,medium,rural
HH01964,-2.329084,29.815678,Nyanza,Kibilizi,2,1.0,unprotected_well,basic,very_low,rural
HH01965,-2.472794,29.851783,Nyanza,Cyabakamyi,4,3.0,unprotected_well,basic,very_low,rural
HH01966,-2.381835,29.83435,Nyanza,Cyabakamyi,5,2.0,unprotected_well,open_defecation,low,rural
HH01967,-2.286911,29.876053,Nyanza,Kibilizi,3,3.0,river_lake,basic,low,rural
HH01968,-2.362162,29.860328,Nyanza,Cyabakamyi,2,1.0,protected_well,open_defecation,high,rural
HH01969,-2.27351,29.671113,Nyanza,Kibilizi,5,2.0,protected_well,open_defecation,medium,rural
HH01970,-2.447261,29.786821,Nyanza,Cyabakamyi,4,3.0,river_lake,limited,low,rural
HH01971,-2.317236,29.865045,Nyanza,Kibilizi,4,1.0,piped,limited,low,rural
HH01972,-2.476297,29.806178,Nyanza,Cyabakamyi,3,2.0,river_lake,open_defecation,low,rural
HH01973,-2.367669,29.72614,Nyanza,Busasamana,2,3.0,unprotected_well,limited,low,rural
HH01974,-2.407753,29.616121,Nyanza,Busasamana,3,3.0,unprotected_well,basic,medium,rural
HH01975,-2.491209,29.688764,Nyanza,Busasamana,3,3.0,piped,open_defecation,low,rural
HH01976,-2.33839,29.734394,Nyanza,Kibilizi,1,2.0,protected_well,limited,medium,urban
HH01977,-2.298794,29.862557,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,very_low,rural
HH01978,-2.36688,29.667424,Nyanza,Busasamana,5,2.0,unprotected_well,open_defecation,medium,rural
HH01979,-2.446074,29.821797,Nyanza,Cyabakamyi,5,2.0,piped,improved,low,rural
HH01980,-2.486693,29.771474,Nyanza,Cyabakamyi,0,2.0,protected_well,limited,medium,rural
HH01981,-2.256062,29.68533,Nyanza,Kibilizi,0,2.0,river_lake,limited,low,rural
HH01982,-2.425535,29.641295,Nyanza,Busasamana,0,2.0,unprotected_well,basic,medium,rural
HH01983,-2.351574,29.759864,Nyanza,Kibilizi,2,1.0,protected_well,limited,very_low,rural
HH01984,-2.29347,29.803542,Nyanza,Kibilizi,4,3.0,river_lake,limited,medium,rural
HH01985,-2.480112,29.622926,Nyanza,Busasamana,1,1.0,river_lake,limited,low,rural
HH01986,-2.287948,29.886964,Nyanza,Kibilizi,2,3.0,unprotected_well,basic,very_low,rural
HH01987,-2.476453,29.753638,Nyanza,Cyabakamyi,0,5.0,protected_well,limited,medium,urban
HH01988,-2.443274,29.698086,Nyanza,Busasamana,3,3.0,unprotected_well,basic,low,rural
HH01989,-2.266083,29.720804,Nyanza,Kibilizi,0,1.0,piped,basic,very_low,rural
HH01990,-2.426633,29.674209,Nyanza,Busasamana,0,1.0,river_lake,limited,medium,rural
HH01991,-2.378683,29.672074,Nyanza,Busasamana,3,3.0,unprotected_well,basic,medium,rural
HH01992,-2.225702,29.615535,Nyanza,Kibilizi,0,2.0,piped,improved,low,urban
HH01993,-2.401104,29.632965,Nyanza,Busasamana,2,2.0,river_lake,limited,high,rural
HH01994,-2.431806,29.85418,Nyanza,Cyabakamyi,4,3.0,river_lake,limited,low,rural
HH01995,-2.447079,29.730757,Nyanza,Busasamana,3,3.0,piped,improved,high,urban
HH01996,-2.416851,29.71015,Nyanza,Busasamana,5,2.0,river_lake,limited,very_low,rural
HH01997,-2.431487,29.725785,Nyanza,Busasamana,4,3.0,piped,open_defecation,low,rural
HH01998,-2.407297,29.751581,Nyanza,Cyabakamyi,5,3.0,river_lake,open_defecation,low,rural
HH01999,-2.303826,29.740766,Nyanza,Kibilizi,3,3.0,river_lake,open_defecation,medium,rural
HH02000,-2.384158,29.730497,Nyanza,Busasamana,5,3.0,unprotected_well,basic,low,rural
HH02001,-2.44971,29.720939,Nyanza,Busasamana,1,3.0,piped,improved,medium,urban
HH02002,-2.290176,29.650859,Nyanza,Kibilizi,2,3.0,protected_well,open_defecation,very_low,rural
HH02003,-2.230994,29.616838,Nyanza,Kibilizi,5,3.0,protected_well,open_defecation,very_low,rural
HH02004,-2.237829,29.806116,Nyanza,Kibilizi,3,1.0,protected_well,limited,low,rural
HH02005,-2.467082,29.778041,Nyanza,Cyabakamyi,4,3.0,river_lake,improved,very_low,rural
HH02006,-2.379975,29.665066,Nyanza,Busasamana,3,1.0,river_lake,basic,low,rural
HH02007,-2.444596,29.700309,Nyanza,Busasamana,3,5.0,river_lake,limited,low,urban
HH02008,-2.371799,29.869748,Nyanza,Cyabakamyi,0,3.0,river_lake,open_defecation,very_low,rural
HH02009,-2.415731,29.632705,Nyanza,Busasamana,5,1.0,unprotected_well,limited,very_low,rural
HH02010,-2.288507,29.613759,Nyanza,Kibilizi,2,2.0,unprotected_well,improved,low,urban
HH02011,-2.391818,29.835655,Nyanza,Cyabakamyi,5,2.0,piped,limited,low,rural
HH02012,-2.447494,29.724016,Nyanza,Busasamana,3,1.0,protected_well,open_defecation,medium,rural
HH02013,-2.462216,29.859357,Nyanza,Cyabakamyi,5,1.0,unprotected_well,open_defecation,very_low,rural
HH02014,-2.461244,29.836584,Nyanza,Cyabakamyi,2,3.0,unprotected_well,open_defecation,high,rural
HH02015,-2.458684,29.673009,Nyanza,Busasamana,5,2.0,river_lake,basic,low,rural
HH02016,-2.347244,29.756493,Nyanza,Kibilizi,2,1.0,piped,open_defecation,low,rural
HH02017,-2.4717,29.719854,Nyanza,Busasamana,4,1.0,unprotected_well,limited,very_low,rural
HH02018,-2.433088,29.718058,Nyanza,Busasamana,2,4.0,piped,basic,medium,urban
HH02019,-2.457032,29.713742,Nyanza,Busasamana,2,4.0,piped,basic,very_low,urban
HH02020,-2.441422,29.622903,Nyanza,Busasamana,5,2.0,river_lake,open_defecation,low,rural
HH02021,-2.37497,29.778006,Nyanza,Cyabakamyi,5,1.0,unprotected_well,open_defecation,low,rural
HH02022,-2.471407,29.764549,Nyanza,Cyabakamyi,3,2.0,protected_well,open_defecation,low,rural
HH02023,-2.400937,29.763173,Nyanza,Cyabakamyi,4,1.0,unprotected_well,limited,low,rural
HH02024,-2.484222,29.873062,Nyanza,Cyabakamyi,1,1.0,protected_well,improved,low,rural
HH02025,-2.381183,29.692054,Nyanza,Busasamana,5,2.0,river_lake,limited,high,rural
HH02026,-2.327327,29.627603,Nyanza,Kibilizi,3,2.0,protected_well,basic,low,rural
HH02027,-2.338833,29.650107,Nyanza,Kibilizi,5,3.0,unprotected_well,improved,low,rural
HH02028,-2.461536,29.841518,Nyanza,Cyabakamyi,4,3.0,unprotected_well,open_defecation,low,rural
HH02029,-2.405038,29.842523,Nyanza,Cyabakamyi,1,3.0,protected_well,limited,low,rural
HH02030,-2.281856,29.659615,Nyanza,Kibilizi,2,3.0,protected_well,basic,medium,urban
HH02031,-2.387684,29.626442,Nyanza,Busasamana,1,1.0,river_lake,limited,very_low,rural
HH02032,-2.486541,29.735751,Nyanza,Busasamana,1,1.0,unprotected_well,limited,very_low,rural
HH02033,-2.479359,29.882234,Nyanza,Cyabakamyi,5,2.0,river_lake,open_defecation,very_low,rural
HH02034,-2.475177,29.713583,Nyanza,Busasamana,0,3.0,protected_well,open_defecation,medium,rural
HH02035,-2.465931,29.635673,Nyanza,Busasamana,1,1.0,protected_well,basic,very_low,rural
HH02036,-2.468145,29.750646,Nyanza,Cyabakamyi,0,1.0,unprotected_well,basic,high,rural
HH02037,-2.342622,29.798029,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,medium,rural
HH02038,-2.215292,29.834394,Nyanza,Kibilizi,1,2.0,protected_well,open_defecation,very_low,rural
HH02039,-2.330202,29.825589,Nyanza,Kibilizi,3,1.0,unprotected_well,open_defecation,medium,rural
HH02040,-2.225947,29.660752,Nyanza,Kibilizi,5,1.0,protected_well,basic,medium,rural
HH02041,-2.378644,29.782546,Nyanza,Cyabakamyi,0,1.0,protected_well,limited,low,rural
HH02042,-2.31165,29.775419,Nyanza,Kibilizi,2,1.0,river_lake,limited,very_low,rural
HH02043,-2.343526,29.735386,Nyanza,Kibilizi,2,2.0,piped,open_defecation,low,rural
HH02044,-2.362388,29.652101,Nyanza,Busasamana,1,5.0,piped,improved,medium,urban
HH02045,-2.491452,29.827194,Nyanza,Cyabakamyi,3,3.0,protected_well,improved,low,rural
HH02046,-2.411727,29.637286,Nyanza,Busasamana,3,3.0,river_lake,limited,medium,rural
HH02047,-2.432452,29.812558,Nyanza,Cyabakamyi,5,3.0,protected_well,basic,low,rural
HH02048,-2.338534,29.720238,Nyanza,Kibilizi,1,3.0,piped,basic,low,rural
HH02049,-2.258316,29.855482,Nyanza,Kibilizi,4,3.0,unprotected_well,open_defecation,very_low,rural
HH02050,-2.45026,29.870546,Nyanza,Cyabakamyi,4,3.0,piped,open_defecation,low,rural
HH02051,-2.486894,29.657465,Nyanza,Busasamana,1,1.0,river_lake,basic,low,rural
HH02052,-2.337192,29.77045,Nyanza,Kibilizi,0,1.0,protected_well,basic,low,rural
HH02053,-2.372451,29.825629,Nyanza,Cyabakamyi,1,2.0,protected_well,open_defecation,very_low,rural
HH02054,-2.454517,29.64897,Nyanza,Busasamana,3,1.0,unprotected_well,basic,low,rural
HH02055,-2.328168,29.708415,Nyanza,Kibilizi,0,3.0,protected_well,open_defecation,very_low,rural
HH02056,-2.318005,29.647384,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,low,rural
HH02057,-2.276003,29.612166,Nyanza,Kibilizi,2,2.0,unprotected_well,limited,very_low,rural
HH02058,-2.241467,29.829544,Nyanza,Kibilizi,0,4.0,protected_well,limited,low,urban
HH02059,-2.421313,29.74152,Nyanza,Busasamana,0,2.0,unprotected_well,basic,very_low,rural
HH02060,-2.225088,29.70438,Nyanza,Kibilizi,1,2.0,unprotected_well,limited,very_low,rural
HH02061,-2.367874,29.624084,Nyanza,Busasamana,2,1.0,protected_well,open_defecation,very_low,rural
HH02062,-2.426265,29.842332,Nyanza,Cyabakamyi,4,1.0,unprotected_well,open_defecation,medium,rural
HH02063,-2.485944,29.625897,Nyanza,Busasamana,3,1.0,protected_well,basic,low,rural
HH02064,-2.41857,29.822549,Nyanza,Cyabakamyi,1,2.0,protected_well,open_defecation,medium,rural
HH02065,-2.409876,29.625634,Nyanza,Busasamana,0,1.0,protected_well,open_defecation,medium,rural
HH02066,-2.366509,29.847057,Nyanza,Cyabakamyi,1,1.0,piped,open_defecation,low,rural
HH02067,-2.309545,29.706464,Nyanza,Kibilizi,2,3.0,protected_well,limited,very_low,rural
HH02068,-2.467302,29.859454,Nyanza,Cyabakamyi,1,2.0,river_lake,limited,medium,rural
HH02069,-2.212259,29.712931,Nyanza,Kibilizi,0,1.0,protected_well,basic,low,rural
HH02070,-2.386901,29.760322,Nyanza,Cyabakamyi,3,1.0,unprotected_well,limited,medium,rural
HH02071,-2.240281,29.750609,Nyanza,Kibilizi,0,3.0,protected_well,open_defecation,very_low,rural
HH02072,-2.383432,29.62293,Nyanza,Busasamana,5,3.0,unprotected_well,improved,low,rural
HH02073,-2.460142,29.823732,Nyanza,Cyabakamyi,5,2.0,river_lake,basic,low,rural
HH02074,-2.393715,29.845831,Nyanza,Cyabakamyi,4,3.0,unprotected_well,limited,low,rural
HH02075,-2.457168,29.755813,Nyanza,Cyabakamyi,0,2.0,river_lake,improved,very_low,rural
HH02076,-2.412906,29.862941,Nyanza,Cyabakamyi,0,2.0,river_lake,limited,low,rural
HH02077,-2.313435,29.818519,Nyanza,Kibilizi,1,1.0,unprotected_well,basic,very_low,rural
HH02078,-2.427387,29.618714,Nyanza,Busasamana,4,1.0,protected_well,limited,medium,rural
HH02079,-2.451846,29.627205,Nyanza,Busasamana,2,4.0,protected_well,improved,high,urban
HH02080,-2.401969,29.752878,Nyanza,Cyabakamyi,3,2.0,piped,basic,low,rural
HH02081,-2.396362,29.751796,Nyanza,Cyabakamyi,5,1.0,unprotected_well,limited,medium,rural
HH02082,-2.412995,29.768856,Nyanza,Cyabakamyi,3,3.0,unprotected_well,limited,high,rural
HH02083,-2.463562,29.637217,Nyanza,Busasamana,1,3.0,protected_well,open_defecation,low,rural
HH02084,-2.486681,29.684834,Nyanza,Busasamana,1,2.0,unprotected_well,limited,very_low,rural
HH02085,-2.473245,29.871442,Nyanza,Cyabakamyi,0,2.0,river_lake,open_defecation,very_low,rural
HH02086,-2.437838,29.613015,Nyanza,Busasamana,5,2.0,unprotected_well,basic,high,rural
HH02087,-2.382145,29.692627,Nyanza,Busasamana,3,1.0,protected_well,limited,very_low,rural
HH02088,-2.347251,29.778225,Nyanza,Kibilizi,4,2.0,protected_well,open_defecation,low,rural
HH02089,-2.365396,29.697865,Nyanza,Busasamana,3,3.0,protected_well,open_defecation,low,rural
HH02090,-2.305362,29.838017,Nyanza,Kibilizi,1,1.0,piped,limited,low,rural
HH02091,-2.489838,29.712558,Nyanza,Busasamana,3,1.0,river_lake,limited,low,rural
HH02092,-2.474401,29.64731,Nyanza,Busasamana,5,1.0,river_lake,basic,low,rural
HH02093,-2.290636,29.828548,Nyanza,Kibilizi,2,2.0,unprotected_well,basic,very_low,urban
HH02094,-2.475712,29.735451,Nyanza,Busasamana,3,3.0,river_lake,basic,very_low,rural
HH02095,-2.215352,29.694266,Nyanza,Kibilizi,3,1.0,piped,open_defecation,low,rural
HH02096,-2.407386,29.790278,Nyanza,Cyabakamyi,4,2.0,piped,open_defecation,low,rural
HH02097,-2.371686,29.713251,Nyanza,Busasamana,2,5.0,unprotected_well,improved,medium,urban
HH02098,-2.353026,29.806343,Nyanza,Cyabakamyi,5,3.0,unprotected_well,basic,low,rural
HH02099,-2.217143,29.641697,Nyanza,Kibilizi,3,3.0,unprotected_well,limited,low,rural
HH02100,-2.341202,29.658358,Nyanza,Kibilizi,2,2.0,unprotected_well,limited,low,rural
HH02101,-2.422393,29.82343,Nyanza,Cyabakamyi,3,1.0,unprotected_well,basic,low,rural
HH02102,-2.453938,29.649799,Nyanza,Busasamana,2,2.0,river_lake,limited,low,rural
HH02103,-2.232316,29.740483,Nyanza,Kibilizi,3,3.0,protected_well,open_defecation,high,urban
HH02104,-2.287885,29.845099,Nyanza,Kibilizi,1,2.0,piped,open_defecation,medium,urban
HH02105,-2.422715,29.778144,Nyanza,Cyabakamyi,2,1.0,unprotected_well,improved,very_low,rural
HH02106,-2.382131,29.707789,Nyanza,Busasamana,2,3.0,river_lake,open_defecation,medium,rural
HH02107,-2.251628,29.609367,Nyanza,Kibilizi,1,4.0,unprotected_well,basic,medium,urban
HH02108,-2.388888,29.861021,Nyanza,Cyabakamyi,1,2.0,river_lake,improved,medium,rural
HH02109,-2.306477,29.88044,Nyanza,Kibilizi,1,2.0,piped,open_defecation,low,rural
HH02110,-2.390108,29.856021,Nyanza,Cyabakamyi,1,4.0,piped,improved,low,urban
HH02111,-2.36907,29.848592,Nyanza,Cyabakamyi,4,2.0,protected_well,open_defecation,low,rural
HH02112,-2.348139,29.813622,Nyanza,Kibilizi,4,1.0,protected_well,open_defecation,very_low,rural
HH02113,-2.29196,29.631403,Nyanza,Kibilizi,0,2.0,river_lake,basic,low,rural
HH02114,-2.360041,29.656921,Nyanza,Busasamana,5,2.0,protected_well,open_defecation,low,rural
HH02115,-2.479411,29.706298,Nyanza,Busasamana,0,3.0,river_lake,limited,very_low,rural
HH02116,-2.400497,29.76151,Nyanza,Cyabakamyi,5,1.0,unprotected_well,improved,low,rural
HH02117,-2.478011,29.841074,Nyanza,Cyabakamyi,5,1.0,river_lake,limited,very_low,rural
HH02118,-2.242483,29.616956,Nyanza,Kibilizi,4,2.0,unprotected_well,basic,very_low,rural
HH02119,-2.479559,29.741538,Nyanza,Busasamana,5,2.0,protected_well,basic,low,rural
HH02120,-2.383441,29.863991,Nyanza,Cyabakamyi,2,1.0,protected_well,basic,medium,rural
HH02121,-2.374339,29.740812,Nyanza,Busasamana,0,1.0,river_lake,improved,low,rural
HH02122,-2.432091,29.740012,Nyanza,Busasamana,5,1.0,unprotected_well,basic,low,rural
HH02123,-2.461634,29.629435,Nyanza,Busasamana,4,1.0,river_lake,improved,very_low,rural
HH02124,-2.405074,29.728789,Nyanza,Busasamana,0,2.0,river_lake,limited,low,rural
HH02125,-2.481088,29.741779,Nyanza,Busasamana,1,2.0,protected_well,improved,very_low,rural
HH02126,-2.470627,29.804645,Nyanza,Cyabakamyi,1,3.0,unprotected_well,basic,very_low,rural
HH02127,-2.452533,29.642543,Nyanza,Busasamana,2,2.0,protected_well,basic,high,urban
HH02128,-2.43243,29.872349,Nyanza,Cyabakamyi,0,2.0,river_lake,limited,low,rural
HH02129,-2.404814,29.744516,Nyanza,Busasamana,4,3.0,protected_well,open_defecation,low,rural
HH02130,-2.405758,29.649666,Nyanza,Busasamana,2,3.0,protected_well,basic,medium,urban
HH02131,-2.369168,29.618631,Nyanza,Busasamana,1,2.0,river_lake,improved,medium,rural
HH02132,-2.315296,29.651113,Nyanza,Kibilizi,1,5.0,protected_well,basic,high,urban
HH02133,-2.336891,29.775455,Nyanza,Kibilizi,5,1.0,unprotected_well,limited,very_low,rural
HH02134,-2.429355,29.840507,Nyanza,Cyabakamyi,0,3.0,unprotected_well,basic,medium,rural
HH02135,-2.317706,29.756161,Nyanza,Kibilizi,3,3.0,river_lake,limited,low,rural
HH02136,-2.278312,29.666825,Nyanza,Kibilizi,5,2.0,piped,limited,very_low,rural
HH02137,-2.219285,29.788482,Nyanza,Kibilizi,1,1.0,river_lake,open_defecation,very_low,rural
HH02138,-2.282412,29.864938,Nyanza,Kibilizi,1,1.0,river_lake,basic,low,rural
HH02139,-2.449434,29.82063,Nyanza,Cyabakamyi,4,3.0,piped,open_defecation,low,rural
HH02140,-2.380268,29.696761,Nyanza,Busasamana,4,2.0,unprotected_well,basic,very_low,rural
HH02141,-2.354638,29.70741,Nyanza,Busasamana,2,3.0,unprotected_well,open_defecation,very_low,rural
HH02142,-2.292692,29.750058,Nyanza,Kibilizi,2,3.0,protected_well,limited,low,rural
HH02143,-2.375804,29.647406,Nyanza,Busasamana,0,5.0,piped,improved,medium,urban
HH02144,-2.398371,29.815948,Nyanza,Cyabakamyi,0,2.0,piped,basic,medium,rural
HH02145,-2.25456,29.849189,Nyanza,Kibilizi,4,1.0,river_lake,limited,low,rural
HH02146,-2.45144,29.643014,Nyanza,Busasamana,5,2.0,river_lake,basic,high,rural
HH02147,-2.480669,29.804569,Nyanza,Cyabakamyi,0,1.0,river_lake,limited,low,rural
HH02148,-2.406428,29.643623,Nyanza,Busasamana,5,3.0,protected_well,limited,very_low,rural
HH02149,-2.381564,29.87769,Nyanza,Cyabakamyi,0,3.0,piped,limited,medium,rural
HH02150,-2.239694,29.690846,Nyanza,Kibilizi,3,1.0,river_lake,improved,medium,rural
HH02151,-2.309929,29.717425,Nyanza,Kibilizi,4,3.0,unprotected_well,improved,very_low,rural
HH02152,-2.434712,29.847479,Nyanza,Cyabakamyi,5,1.0,river_lake,basic,medium,rural
HH02153,-2.324095,29.886669,Nyanza,Kibilizi,0,2.0,river_lake,basic,medium,rural
HH02154,-2.476448,29.640151,Nyanza,Busasamana,2,2.0,protected_well,limited,low,rural
HH02155,-2.367807,29.735137,Nyanza,Busasamana,2,3.0,river_lake,basic,medium,rural
HH02156,-2.480013,29.758318,Nyanza,Cyabakamyi,3,5.0,protected_well,limited,medium,urban
HH02157,-2.294978,29.627044,Nyanza,Kibilizi,0,5.0,unprotected_well,basic,low,urban
HH02158,-2.221305,29.866377,Nyanza,Kibilizi,0,3.0,river_lake,limited,high,rural
HH02159,-2.380266,29.880785,Nyanza,Cyabakamyi,5,1.0,protected_well,basic,medium,rural
HH02160,-2.2847,29.769158,Nyanza,Kibilizi,1,2.0,unprotected_well,basic,medium,rural
HH02161,-2.448852,29.850052,Nyanza,Cyabakamyi,2,1.0,unprotected_well,limited,very_low,rural
HH02162,-2.491993,29.711169,Nyanza,Busasamana,4,2.0,unprotected_well,basic,high,rural
HH02163,-2.290756,29.787003,Nyanza,Kibilizi,3,2.0,unprotected_well,basic,low,rural
HH02164,-2.431312,29.809052,Nyanza,Cyabakamyi,5,2.0,river_lake,open_defecation,medium,rural
HH02165,-2.326335,29.727169,Nyanza,Kibilizi,2,1.0,river_lake,improved,very_low,rural
HH02166,-2.358651,29.824892,Nyanza,Cyabakamyi,1,3.0,unprotected_well,limited,high,urban
HH02167,-2.341939,29.716911,Nyanza,Kibilizi,4,2.0,river_lake,basic,very_low,rural
HH02168,-2.467168,29.767744,Nyanza,Cyabakamyi,3,3.0,protected_well,improved,low,urban
HH02169,-2.357717,29.614086,Nyanza,Busasamana,5,1.0,river_lake,basic,low,rural
HH02170,-2.374132,29.744968,Nyanza,Busasamana,1,1.0,river_lake,improved,low,rural
HH02171,-2.360899,29.843711,Nyanza,Cyabakamyi,1,2.0,piped,open_defecation,low,urban
HH02172,-2.390279,29.702644,Nyanza,Busasamana,3,2.0,unprotected_well,limited,high,rural
HH02173,-2.454253,29.838853,Nyanza,Cyabakamyi,4,2.0,unprotected_well,limited,medium,rural
HH02174,-2.295145,29.661257,Nyanza,Kibilizi,5,2.0,river_lake,limited,low,rural
HH02175,-2.286397,29.876772,Nyanza,Kibilizi,3,3.0,river_lake,open_defecation,very_low,rural
HH02176,-2.340482,29.887255,Nyanza,Kibilizi,2,1.0,river_lake,limited,low,rural
HH02177,-2.323901,29.778775,Nyanza,Kibilizi,2,3.0,protected_well,limited,low,rural
HH02178,-2.478616,29.784219,Nyanza,Cyabakamyi,2,5.0,protected_well,limited,low,urban
HH02179,-2.227128,29.748239,Nyanza,Kibilizi,0,3.0,piped,improved,low,urban
HH02180,-2.404975,29.613613,Nyanza,Busasamana,1,2.0,piped,limited,very_low,urban
HH02181,-2.453321,29.732989,Nyanza,Busasamana,1,1.0,river_lake,limited,very_low,rural
HH02182,-2.36281,29.776022,Nyanza,Cyabakamyi,1,3.0,protected_well,open_defecation,low,rural
HH02183,-2.421916,29.804887,Nyanza,Cyabakamyi,4,1.0,protected_well,limited,low,rural
HH02184,-2.261537,29.836725,Nyanza,Kibilizi,2,1.0,protected_well,basic,medium,rural
HH02185,-2.371632,29.620009,Nyanza,Busasamana,3,3.0,unprotected_well,limited,medium,rural
HH02186,-2.423357,29.866207,Nyanza,Cyabakamyi,0,1.0,river_lake,limited,very_low,rural
HH02187,-2.410422,29.68443,Nyanza,Busasamana,5,1.0,unprotected_well,open_defecation,low,rural
HH02188,-2.283331,29.691836,Nyanza,Kibilizi,2,1.0,protected_well,limited,very_low,rural
HH02189,-2.399127,29.740893,Nyanza,Busasamana,1,1.0,unprotected_well,limited,low,rural
HH02190,-2.3327,29.884271,Nyanza,Kibilizi,4,3.0,river_lake,limited,low,rural
HH02191,-2.474542,29.765644,Nyanza,Cyabakamyi,2,1.0,piped,open_defecation,medium,rural
HH02192,-2.328401,29.806482,Nyanza,Kibilizi,2,2.0,unprotected_well,open_defecation,low,rural
HH02193,-2.320335,29.83976,Nyanza,Kibilizi,0,1.0,protected_well,limited,low,rural
HH02194,-2.452589,29.715331,Nyanza,Busasamana,0,5.0,protected_well,improved,medium,urban
HH02195,-2.226908,29.856009,Nyanza,Kibilizi,5,3.0,protected_well,basic,very_low,rural
HH02196,-2.448006,29.714442,Nyanza,Busasamana,1,5.0,protected_well,open_defecation,medium,urban
HH02197,-2.321998,29.873369,Nyanza,Kibilizi,4,2.0,unprotected_well,open_defecation,very_low,rural
HH02198,-2.440943,29.86153,Nyanza,Cyabakamyi,5,1.0,river_lake,limited,medium,rural
HH02199,-2.354257,29.818391,Nyanza,Cyabakamyi,3,3.0,unprotected_well,limited,high,rural
HH02200,-2.476667,29.783784,Nyanza,Cyabakamyi,1,2.0,river_lake,open_defecation,very_low,rural
HH02201,-1.602295,29.720504,Musanze,Kinigi,3,5.0,piped,basic,medium,urban
HH02202,-1.604163,29.54645,Musanze,Muhoza,0,2.0,protected_well,basic,very_low,rural
HH02203,-1.553424,29.57111,Musanze,Muhoza,1,2.0,unprotected_well,open_defecation,medium,rural
HH02204,-1.440145,29.635752,Musanze,Shingiro,0,2.0,piped,improved,high,urban
HH02205,-1.400955,29.728749,Musanze,Shingiro,2,4.0,piped,improved,medium,urban
HH02206,-1.485,29.74932,Musanze,Shingiro,5,2.0,unprotected_well,basic,very_low,rural
HH02207,-1.560084,29.539314,Musanze,Muhoza,1,2.0,unprotected_well,basic,low,rural
HH02208,-1.396892,29.533672,Musanze,Shingiro,0,2.0,protected_well,limited,low,rural
HH02209,-1.610068,29.57406,Musanze,Muhoza,0,3.0,river_lake,limited,medium,rural
HH02210,-1.611491,29.709547,Musanze,Kinigi,5,1.0,river_lake,open_defecation,medium,rural
