household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,urban_rural,risk_score,risk_tier,top_drivers,intervention
HH00001,-1.955656,30.047895,Nyarugenge,Gitega,2,5.0,piped,open_defecation,low,urban,0.6817581326403982,high,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01955,-2.445487,29.656963,Nyanza,Busasamana,3,1.0,protected_well,limited,low,rural,0.9503177691026963,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01956,-2.349842,29.743152,Nyanza,Kibilizi,1,1.0,piped,open_defecation,medium,rural,0.7892248899551039,critical,Sanitation access | Meal frequency (low) | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01957,-2.416509,29.672498,Nyanza,Busasamana,2,2.0,river_lake,improved,low,rural,0.893936758822307,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01958,-2.262895,29.849987,Nyanza,Kibilizi,1,3.0,protected_well,limited,low,urban,0.8089813938000721,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01959,-2.410282,29.855192,Nyanza,Cyabakamyi,4,3.0,river_lake,open_defecation,medium,rural,0.9916403320663487,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01960,-2.242923,29.804193,Nyanza,Kibilizi,3,1.0,protected_well,open_defecation,low,rural,0.9849678271152842,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01961,-2.269601,29.612694,Nyanza,Kibilizi,2,3.0,protected_well,improved,low,rural,0.30130787100829587,low,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01962,-2.395432,29.773108,Nyanza,Cyabakamyi,3,1.0,unprotected_well,open_defecation,medium,rural,0.9862839771837741,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01963,-2.248185,29.617532,Nyanza,Kibilizi,1,1.0,protected_well,open_defecation,medium,rural,0.9255563493523311,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01964,-2.329084,29.815678,Nyanza,Kibilizi,2,1.0,unprotected_well,basic,very_low,rural,0.9770951144353301,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01965,-2.472794,29.851783,Nyanza,Cyabakamyi,4,3.0,unprotected_well,basic,very_low,rural,0.9652359751823077,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01966,-2.381835,29.83435,Nyanza,Cyabakamyi,5,2.0,unprotected_well,open_defecation,low,rural,0.9957600932405375,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01967,-2.286911,29.876053,Nyanza,Kibilizi,3,3.0,river_lake,basic,low,rural,0.9591991129146965,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01968,-2.362162,29.860328,Nyanza,Cyabakamyi,2,1.0,protected_well,open_defecation,high,rural,0.8440072622729657,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01969,-2.27351,29.671113,Nyanza,Kibilizi,5,2.0,protected_well,open_defecation,medium,rural,0.9566913967758172,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01970,-2.447261,29.786821,Nyanza,Cyabakamyi,4,3.0,river_lake,limited,low,rural,0.9909036657740213,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01971,-2.317236,29.865045,Nyanza,Kibilizi,4,1.0,piped,limited,low,rural,0.882143980979191,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01972,-2.476297,29.806178,Nyanza,Cyabakamyi,3,2.0,river_lake,open_defecation,low,rural,0.997817190607899,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01973,-2.367669,29.72614,Nyanza,Busasamana,2,3.0,unprotected_well,limited,low,rural,0.9507466103006493,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01974,-2.407753,29.616121,Nyanza,Busasamana,3,3.0,unprotected_well,basic,medium,rural,0.6930111836769379,high,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01975,-2.491209,29.688764,Nyanza,Busasamana,3,3.0,piped,open_defecation,low,rural,0.8824028517777138,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01976,-2.33839,29.734394,Nyanza,Kibilizi,1,2.0,protected_well,limited,medium,urban,0.689758255026754,high,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01977,-2.298794,29.862557,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,very_low,rural,0.9967576229869237,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH01978,-2.36688,29.667424,Nyanza,Busasamana,5,2.0,unprotected_well,open_defecation,medium,rural,0.9869194684608938,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01979,-2.446074,29.821797,Nyanza,Cyabakamyi,5,2.0,piped,improved,low,rural,0.3247824010906201,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01980,-2.486693,29.771474,Nyanza,Cyabakamyi,0,2.0,protected_well,limited,medium,rural,0.6287596863924062,high,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH01981,-2.256062,29.68533,Nyanza,Kibilizi,0,2.0,river_lake,limited,low,rural,0.9838769807211939,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01982,-2.425535,29.641295,Nyanza,Busasamana,0,2.0,unprotected_well,basic,medium,rural,0.6197028934726674,high,Water source quality | Meal frequency (low) | Income level,WASH upgrade — connect to protected/piped water source
HH01983,-2.351574,29.759864,Nyanza,Kibilizi,2,1.0,protected_well,limited,very_low,rural,0.9779013222626777,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH01984,-2.29347,29.803542,Nyanza,Kibilizi,4,3.0,river_lake,limited,medium,rural,0.9721971293777738,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01985,-2.480112,29.622926,Nyanza,Busasamana,1,1.0,river_lake,limited,low,rural,0.9922616789021144,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01986,-2.287948,29.886964,Nyanza,Kibilizi,2,3.0,unprotected_well,basic,very_low,rural,0.9419365891193092,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01987,-2.476453,29.753638,Nyanza,Cyabakamyi,0,5.0,protected_well,limited,medium,urban,0.27773260784479237,low,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH01988,-2.443274,29.698086,Nyanza,Busasamana,3,3.0,unprotected_well,basic,low,rural,0.8754951120631682,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01989,-2.266083,29.720804,Nyanza,Kibilizi,0,1.0,piped,basic,very_low,rural,0.6793240066854194,high,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH01990,-2.426633,29.674209,Nyanza,Busasamana,0,1.0,river_lake,limited,medium,rural,0.969379676243391,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01991,-2.378683,29.672074,Nyanza,Busasamana,3,3.0,unprotected_well,basic,medium,rural,0.6930111836769379,high,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01992,-2.225702,29.615535,Nyanza,Kibilizi,0,2.0,piped,improved,low,urban,0.10759021937446071,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH01993,-2.401104,29.632965,Nyanza,Busasamana,2,2.0,river_lake,limited,high,rural,0.9172603315013731,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH01994,-2.431806,29.85418,Nyanza,Cyabakamyi,4,3.0,river_lake,limited,low,rural,0.9909036657740213,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01995,-2.447079,29.730757,Nyanza,Busasamana,3,3.0,piped,improved,high,urban,0.017377725304206736,low,Meal frequency (low) | Number of children under 5 | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH01996,-2.416851,29.71015,Nyanza,Busasamana,5,2.0,river_lake,limited,very_low,rural,0.9985394555198661,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH01997,-2.431487,29.725785,Nyanza,Busasamana,4,3.0,piped,open_defecation,low,rural,0.9074601780491378,critical,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH01998,-2.407297,29.751581,Nyanza,Cyabakamyi,5,3.0,river_lake,open_defecation,low,rural,0.9979202979942841,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH01999,-2.303826,29.740766,Nyanza,Kibilizi,3,3.0,river_lake,open_defecation,medium,rural,0.9891553615930807,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02000,-2.384158,29.730497,Nyanza,Busasamana,5,3.0,unprotected_well,basic,low,rural,0.9231760753625933,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02001,-2.44971,29.720939,Nyanza,Busasamana,1,3.0,piped,improved,medium,urban,0.03007190435556627,low,Income level | Meal frequency (low) | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02002,-2.290176,29.650859,Nyanza,Kibilizi,2,3.0,protected_well,open_defecation,very_low,rural,0.9830462226675702,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02003,-2.230994,29.616838,Nyanza,Kibilizi,5,3.0,protected_well,open_defecation,very_low,rural,0.9922849048431038,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02004,-2.237829,29.806116,Nyanza,Kibilizi,3,1.0,protected_well,limited,low,rural,0.9503177691026963,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02005,-2.467082,29.778041,Nyanza,Cyabakamyi,4,3.0,river_lake,improved,very_low,rural,0.9640246786965949,critical,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02006,-2.379975,29.665066,Nyanza,Busasamana,3,1.0,river_lake,basic,low,rural,0.9838962558632331,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02007,-2.444596,29.700309,Nyanza,Busasamana,3,5.0,river_lake,limited,low,urban,0.9694318324251749,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02008,-2.371799,29.869748,Nyanza,Cyabakamyi,0,3.0,river_lake,open_defecation,very_low,rural,0.9974291659896298,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02009,-2.415731,29.632705,Nyanza,Busasamana,5,1.0,unprotected_well,limited,very_low,rural,0.9970041848212811,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02010,-2.288507,29.613759,Nyanza,Kibilizi,2,2.0,unprotected_well,improved,low,urban,0.7145951988296954,high,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02011,-2.391818,29.835655,Nyanza,Cyabakamyi,5,2.0,piped,limited,low,rural,0.8578119228638336,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02012,-2.447494,29.724016,Nyanza,Busasamana,3,1.0,protected_well,open_defecation,medium,rural,0.9546727452931011,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02013,-2.462216,29.859357,Nyanza,Cyabakamyi,5,1.0,unprotected_well,open_defecation,very_low,rural,0.9991151855102578,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02014,-2.461244,29.836584,Nyanza,Cyabakamyi,2,3.0,unprotected_well,open_defecation,high,rural,0.8759981195725942,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02015,-2.458684,29.673009,Nyanza,Busasamana,5,2.0,river_lake,basic,low,rural,0.9846805706704813,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02016,-2.347244,29.756493,Nyanza,Kibilizi,2,1.0,piped,open_defecation,low,rural,0.938141821770121,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02017,-2.4717,29.719854,Nyanza,Busasamana,4,1.0,unprotected_well,limited,very_low,rural,0.9961211619778971,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02018,-2.433088,29.718058,Nyanza,Busasamana,2,4.0,piped,basic,medium,urban,0.08051327957499284,low,Income level | Sanitation access | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02019,-2.457032,29.713742,Nyanza,Busasamana,2,4.0,piped,basic,very_low,urban,0.45272943430659074,moderate,Income level | Sanitation access | Number of children under 5,Social protection — refer to Ubudehe / cash-transfer programme
HH02020,-2.441422,29.622903,Nyanza,Busasamana,5,2.0,river_lake,open_defecation,low,rural,0.998699553003973,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02021,-2.37497,29.778006,Nyanza,Cyabakamyi,5,1.0,unprotected_well,open_defecation,low,rural,0.9973439903225116,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02022,-2.471407,29.764549,Nyanza,Cyabakamyi,3,2.0,protected_well,open_defecation,low,rural,0.9759765779124654,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02023,-2.400937,29.763173,Nyanza,Cyabakamyi,4,1.0,unprotected_well,limited,low,rural,0.9884156512214087,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02024,-2.484222,29.873062,Nyanza,Cyabakamyi,1,1.0,protected_well,improved,low,rural,0.470060543679981,moderate,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02025,-2.381183,29.692054,Nyanza,Busasamana,5,2.0,river_lake,limited,high,rural,0.9605334010430981,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02026,-2.327327,29.627603,Nyanza,Kibilizi,3,2.0,protected_well,basic,low,rural,0.7667142524847932,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02027,-2.338833,29.650107,Nyanza,Kibilizi,5,3.0,unprotected_well,improved,low,rural,0.7759868651924101,critical,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02028,-2.461536,29.841518,Nyanza,Cyabakamyi,4,3.0,unprotected_well,open_defecation,low,rural,0.991178991751072,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02029,-2.405038,29.842523,Nyanza,Cyabakamyi,1,3.0,protected_well,limited,low,rural,0.8089813938000721,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02030,-2.281856,29.659615,Nyanza,Kibilizi,2,3.0,protected_well,basic,medium,urban,0.32801985474725753,low,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02031,-2.387684,29.626442,Nyanza,Busasamana,1,1.0,river_lake,limited,very_low,rural,0.9974172359014271,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02032,-2.486541,29.735751,Nyanza,Busasamana,1,1.0,unprotected_well,limited,very_low,rural,0.9915302669540283,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02033,-2.479359,29.882234,Nyanza,Cyabakamyi,5,2.0,river_lake,open_defecation,very_low,rural,0.9995671629044306,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02034,-2.475177,29.713583,Nyanza,Busasamana,0,3.0,protected_well,open_defecation,medium,rural,0.7824535455718912,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02035,-2.465931,29.635673,Nyanza,Busasamana,1,1.0,protected_well,basic,very_low,rural,0.9038979421148369,critical,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02036,-2.468145,29.750646,Nyanza,Cyabakamyi,0,1.0,unprotected_well,basic,high,rural,0.46988756086323064,moderate,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02037,-2.342622,29.798029,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,medium,rural,0.9703460571148226,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02038,-2.215292,29.834394,Nyanza,Kibilizi,1,2.0,protected_well,open_defecation,very_low,rural,0.9863281922855212,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02039,-2.330202,29.825589,Nyanza,Kibilizi,3,1.0,unprotected_well,open_defecation,medium,rural,0.9862839771837741,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02040,-2.225947,29.660752,Nyanza,Kibilizi,5,1.0,protected_well,basic,medium,rural,0.7464742059267172,high,Meal frequency (low) | Water source quality | Income level,Nutrition — enroll in supplementary feeding (RUTF / Imbuto)
HH02041,-2.378644,29.782546,Nyanza,Cyabakamyi,0,1.0,protected_well,limited,low,rural,0.8959258102129413,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02042,-2.31165,29.775419,Nyanza,Kibilizi,2,1.0,river_lake,limited,very_low,rural,0.9980098330915166,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02043,-2.343526,29.735386,Nyanza,Kibilizi,2,2.0,piped,open_defecation,low,rural,0.9033422861598567,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02044,-2.362388,29.652101,Nyanza,Busasamana,1,5.0,piped,improved,medium,urban,0.011690275628086753,low,Income level | Number of children under 5 | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02045,-2.491452,29.827194,Nyanza,Cyabakamyi,3,3.0,protected_well,improved,low,rural,0.36267212749304106,moderate,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02046,-2.411727,29.637286,Nyanza,Busasamana,3,3.0,river_lake,limited,medium,rural,0.9640865367680241,critical,Water source quality | Sanitation access | Income level,WASH upgrade — connect to protected/piped water source
HH02047,-2.432452,29.812558,Nyanza,Cyabakamyi,5,3.0,protected_well,basic,low,rural,0.775812652309164,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02048,-2.338534,29.720238,Nyanza,Kibilizi,1,3.0,piped,basic,low,rural,0.2542037080500004,low,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02049,-2.258316,29.855482,Nyanza,Kibilizi,4,3.0,unprotected_well,open_defecation,very_low,rural,0.9970595227176899,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02050,-2.45026,29.870546,Nyanza,Cyabakamyi,4,3.0,piped,open_defecation,low,rural,0.9074601780491378,critical,Sanitation access | Income level | Number of children under 5,Sanitation — install improved latrine (VIP/pour-flush)
HH02051,-2.486894,29.657465,Nyanza,Busasamana,1,1.0,river_lake,basic,low,rural,0.9730450155685816,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02052,-2.337192,29.77045,Nyanza,Kibilizi,0,1.0,protected_well,basic,low,rural,0.7037827860864274,high,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02053,-2.372451,29.825629,Nyanza,Cyabakamyi,1,2.0,protected_well,open_defecation,very_low,rural,0.9863281922855212,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02054,-2.454517,29.64897,Nyanza,Busasamana,3,1.0,unprotected_well,basic,low,rural,0.9485938647349776,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02055,-2.328168,29.708415,Nyanza,Kibilizi,0,3.0,protected_well,open_defecation,very_low,rural,0.9713137371880943,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02056,-2.318005,29.647384,Nyanza,Kibilizi,0,1.0,unprotected_well,open_defecation,low,rural,0.9902859463147122,critical,Sanitation access | Water source quality | Income level,Sanitation — install improved latrine (VIP/pour-flush)
HH02057,-2.276003,29.612166,Nyanza,Kibilizi,2,2.0,unprotected_well,limited,very_low,rural,0.9895298725595962,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02058,-2.241467,29.829544,Nyanza,Kibilizi,0,4.0,protected_well,limited,low,urban,0.6624012110090832,high,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02059,-2.421313,29.74152,Nyanza,Busasamana,0,2.0,unprotected_well,basic,very_low,rural,0.9390211209245436,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02060,-2.225088,29.70438,Nyanza,Kibilizi,1,2.0,unprotected_well,limited,very_low,rural,0.9863859297195365,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02061,-2.367874,29.624084,Nyanza,Busasamana,2,1.0,protected_well,open_defecation,very_low,rural,0.9934619008362174,critical,Income level | Sanitation access | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02062,-2.426265,29.842332,Nyanza,Cyabakamyi,4,1.0,unprotected_well,open_defecation,medium,rural,0.9893904306447989,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02063,-2.485944,29.625897,Nyanza,Busasamana,3,1.0,protected_well,basic,low,rural,0.842273938186349,critical,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02064,-2.41857,29.822549,Nyanza,Cyabakamyi,1,2.0,protected_well,open_defecation,medium,rural,0.8846353305238093,critical,Sanitation access | Water source quality | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02065,-2.409876,29.625634,Nyanza,Busasamana,0,1.0,protected_well,open_defecation,medium,rural,0.9050609193484276,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02066,-2.366509,29.847057,Nyanza,Cyabakamyi,1,1.0,piped,open_defecation,low,rural,0.9207937382684594,critical,Sanitation access | Income level | Meal frequency (low),Sanitation — install improved latrine (VIP/pour-flush)
HH02067,-2.309545,29.706464,Nyanza,Kibilizi,2,3.0,protected_well,limited,very_low,rural,0.9437866945991912,critical,Income level | Sanitation access | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02068,-2.467302,29.859454,Nyanza,Cyabakamyi,1,2.0,river_lake,limited,medium,rural,0.9623303289991526,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02069,-2.212259,29.712931,Nyanza,Kibilizi,0,1.0,protected_well,basic,low,rural,0.7037827860864274,high,Income level | Meal frequency (low) | Water source quality,Social protection — refer to Ubudehe / cash-transfer programme
HH02070,-2.386901,29.760322,Nyanza,Cyabakamyi,3,1.0,unprotected_well,limited,medium,rural,0.9548358196836112,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02071,-2.240281,29.750609,Nyanza,Kibilizi,0,3.0,protected_well,open_defecation,very_low,rural,0.9713137371880943,critical,Income level | Sanitation access | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02072,-2.383432,29.62293,Nyanza,Busasamana,5,3.0,unprotected_well,improved,low,rural,0.7759868651924101,critical,Water source quality | Income level | Number of children under 5,WASH upgrade — connect to protected/piped water source
HH02073,-2.460142,29.823732,Nyanza,Cyabakamyi,5,2.0,river_lake,basic,low,rural,0.9846805706704813,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02074,-2.393715,29.845831,Nyanza,Cyabakamyi,4,3.0,unprotected_well,limited,low,rural,0.9705061136649864,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02075,-2.457168,29.755813,Nyanza,Cyabakamyi,0,2.0,river_lake,improved,very_low,rural,0.9368329929098544,critical,Water source quality | Income level | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02076,-2.412906,29.862941,Nyanza,Cyabakamyi,0,2.0,river_lake,limited,low,rural,0.9838769807211939,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02077,-2.313435,29.818519,Nyanza,Kibilizi,1,1.0,unprotected_well,basic,very_low,rural,0.9703364723598922,critical,Income level | Water source quality | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
HH02078,-2.427387,29.618714,Nyanza,Busasamana,4,1.0,protected_well,limited,medium,rural,0.8891952180256391,critical,Sanitation access | Meal frequency (low) | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02079,-2.451846,29.627205,Nyanza,Busasamana,2,4.0,protected_well,improved,high,urban,0.026943838238041702,low,Water source quality | Number of children under 5 | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02080,-2.401969,29.752878,Nyanza,Cyabakamyi,3,2.0,piped,basic,low,rural,0.4935239730256373,moderate,Income level | Meal frequency (low) | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02081,-2.396362,29.751796,Nyanza,Cyabakamyi,5,1.0,unprotected_well,limited,medium,rural,0.9726881929407298,critical,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02082,-2.412995,29.768856,Nyanza,Cyabakamyi,3,3.0,unprotected_well,limited,high,rural,0.730063142145006,high,Water source quality | Sanitation access | Meal frequency (low),WASH upgrade — connect to protected/piped water source
HH02083,-2.463562,29.637217,Nyanza,Busasamana,1,3.0,protected_well,open_defecation,low,rural,0.9361616057191258,critical,Sanitation access | Income level | Water source quality,Sanitation — install improved latrine (VIP/pour-flush)
HH02084,-2.486681,29.684834,Nyanza,Busasamana,1,2.0,unprotected_well,limited,very_low,rural,0.9863859297195365,critical,Income level | Water source quality | Sanitation access,Social protection — refer to Ubudehe / cash-transfer programme
HH02085,-2.473245,29.871442,Nyanza,Cyabakamyi,0,2.0,river_lake,open_defecation,very_low,rural,0.9984081774032951,critical,Water source quality | Income level | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02086,-2.437838,29.613015,Nyanza,Busasamana,5,2.0,unprotected_well,basic,high,rural,0.6777413436473477,high,Water source quality | Meal frequency (low) | Sanitation access,WASH upgrade — connect to protected/piped water source
HH02087,-2.382145,29.692627,Nyanza,Busasamana,3,1.0,protected_well,limited,very_low,rural,0.9829405054235387,critical,Income level | Sanitation access | Meal frequency (low),Social protection — refer to Ubudehe / cash-transfer programme
